St: 000130; Castelli, Buenos Aires, MeteoStar
St: 000131; Lujan, Buenos Aires, MeteoStar
St: 000132; Leones, Cordoba, MeteoStar
St: 000133; Rauch, Buenos Aires, MeteoStar
St: 000134; La Pega, Mendoza, MeteoStar
St: 000135; Colonia San Bartolome, Arroyito, Cordoba, MeteoStar
St: 000136; Arroyito2, Cordoba, MeteoStar
St: 000137; Balnearia, Cordoba, MeteoStar
St: 000138; General Levalle, Cordoba, MeteoStar
St: 000139; Treinta de Agosto, Buenos Aires, MeteoStar
St: 000140; Cordoba Capital, Cordoba, MeteoStar
St: 000141; Cordoba2, Cordoba, MeteoStar
St: 000142; Mechita, Buenos Aires, MeteoStar
St: 000143; Rio Gallegos, Santa Cruz, MeteoStar
St: 000144; Gancedo, Chaco, MeteoStar
St: 000145; Carlos Casares, Buenos Aires, MeteoStar
St: 000146; Montevideo, MeteoStar
St: 000147; Las Toscas, Santa Fe, MeteoStar
St: 000148; Coronel Suarez, Buenos Aires, MeteoStar
St: 000149; 
St: 000150; Unknown spot, Unknown WG Station
St: 000151; Unknown spot, Unknown WG Station
St: 000152; Unknown spot, Unknown WG Station
St: 000153; Unknown spot, Unknown WG Station
St: 000154; Unknown spot, Unknown WG Station
St: 000155; Unknown spot, Unknown WG Station
St: 000156; Unknown spot, Unknown WG Station
St: 000157; Unknown spot, Unknown WG Station
St: 000158; Unknown spot, Unknown WG Station
St: 000159; Štěpánský rybník, Mýto
St: 000160; Fraserburgh Beach, Synergy Kitesports
St: 000161; Lago Maggiore, Brione s/Minusio, CASA LUCE
St: 000162; De Panne, Side Shore Surfers
St: 000163; Kleinbaai, Great White House
St: 000164; Carlingford Lough Yacht Club, Killowen, Northern Ireland
St: 000165; Âncora, Henrique Gonçalves
St: 000166; Florianópolis, Ondas do Vento - Campeche
St: 000167; Balykchi, YachtClub
St: 000168; Necker Island, North Sound
St: 000169; Dolphin beach, Guns
St: 000170; Villa Regina Rio Negro, MeteoStar
St: 000171; Soriano, MeteoStar
St: 000172; Littlehampton, Harbour
St: 000173; Campione del Garda, Tender RRD
St: 000174; kontikiteam, station
St: 000175; Maldives, Landaa Giraavaru, Four Seasons Resort, OSC
St: 000176; Progreso, Chicxulub Pto., Villa Mercedes
St: 000177; El Gouna, Kiteboarding Club El Gouna
St: 000178; Unknown spot, Unknown WG Station
St: 000179; Sylt, PWA
St: 000180; Rojas Buenos, Aires, MeteoStar
St: 000181; San Isidro, Buenos Aires, FreeWaves, MeteoStar
St: 000182; El Hoyo Chubut, MeteoStar
St: 000183; Unknown spot, Unknown WG Station
St: 000184; 4mile Beach Port Douglas QLD, 4mile Pt Douglas
St: 000185; Mombasa, XANTwindguru Mombasa
St: 000186; Shady Cottage, Shady Cottage Wind Station
St: 000187; La Torche, PWA
St: 000188; Dan's House, Hove Lagoon, Dan's House, Hove Lagoon
St: 000189; Eastbourne, Robinson Bay North
St: 000190; Unknown spot, Unknown WG Station
St: 000191; Unknown spot, Unknown WG Station
St: 000192; Unknown spot, Unknown WG Station
St: 000193; Unknown spot, Unknown WG Station
St: 000194; Unknown spot, Unknown WG Station
St: 000195; Unknown spot, Unknown WG Station
St: 000196; Unknown spot, Unknown WG Station
St: 000197; Unknown spot, Unknown WG Station
St: 000198; Cuesta del viento Ghmcontenidos, San Juan, MeteoStar
St: 000199; Planta Diaema - Comodoro Rivadavia, Chubut, MeteoStar
St: 000200; Estación Bioder Parana, Entre Ríos, MeteoStar
St: 000201; Estación de Servicio Ruano, Peyrano Santa Fe, MeteoStar
St: 000202; Porta1, Cordoba, MeteoStar
St: 000203; Bunsuran, windmast1
St: 000204; Lancing, Lancing Sailing Club
St: 000205; St Barthelemy, Tradewind / Le Guanahani
St: 000206; Leça da Palmeira, Matosinhos, Surftotal
St: 000207; Estación Mauro - Hernando, Cordoba, MeteoStar
St: 000208; Corpen Aike - Pto. Sta.Cruz, Santa Cruz, MeteoStar
St: 000209; B-High, B-High
St: 000210; Suiderstrand, SS46
St: 000211; Muiderzand, Beachclub & catamaranzeilschool Sail-Today
St: 000212; Unknown spot, Unknown WG Station
St: 000213; Galisbay
St: 000214; Famara Beach, Lanzarote, Lanzasurf
St: 000215; Fayrouz Beach, Playkite
St: 000216; Alblasserdam, RHVG
St: 000217; Rutland Water, Rutland Chandlery
St: 000218; SISY, Hangar 15
St: 000219; Brouwersdam, Zeil- & Surfcentrum Brouwersdam
St: 000220; Diepkloof Airfield, Malmesbury, Mother City SkyDiving
St: 000221; TL-82 - Tranque Lauquen, Buenos Aires, MeteoStar
St: 000222; Los Petisos - Coronel Pringles, Buenos Aires, MeteoStar
St: 000223; Escollera Norte, FreeWaves, MeteoStar
St: 000224; LU9ACA Capital Federal, Buenos Aires, MeteoStar
St: 000225; Mariano Acosta, Buenos Aires, MeteoStar
St: 000226; Estación Costera Municipal Villa Gesell, Buenos Aires, MeteoStar
St: 000227; Planta Ruta 193 Solis, Buenos Aires, MeteoStar
St: 000228; Åre Lavincenter, Fjällängen
St: 000229; Kitesurfing Armada, Pagham Yacht Club
St: 000230; Queen Mary Sailing Club, QMSC
St: 000231; The Singular Patagonia, The Singular Patagonia
St: 000232; Stewartby Lake, SWSC Sailing
St: 000233; Unknown spot, Unknown WG Station
St: 000234; Campo Pressuttari Hernando, Cordoba, MeteoStar
St: 000235; Balneario El Condor Viedma, Rio Negro, MeteoStar
St: 000236; dfb Cipolletti, Rio Negro, MeteoStar
St: 000237; Niña Paula San Alberto, Cordoba, MeteoStar
St: 000238; Papouch Praha, Test Station 2
St: 000239; Morecambe, Morecambe Bay Kitesurfing Club
St: 000240; Limassol, Anemometer
St: 000241; B-HIGH airfield, BTECH
St: 000242; Holyně, 2
St: 000243; Vlieland Posthuys, Hotel Posthuys Vlieland
St: 000244; the ski resort Liepkalnis ( www.liepkalnis.lt ), Vilnius
St: 000245; 
St: 000246; Milzkalns, ski resort Milzkalns
St: 000247; Sao Chico
St: 000248; Orient Bay, Villa Orient Caraibes
St: 000249; 
St: 000250; WISCH Hallwilersee, Meisterschwanden-Tennwil, Windsurfclub
St: 000251; Saint-Martin-de-Ré, Saint-Martin-de-Ré
St: 000252; Barra da Tijuca, K7 | KITEPOINT RIO
St: 000253; Seamill, The Lane
St: 000254; Gokite - Ponta das Almas - Lagoa da Conceição, GOKITE - AULAS DE KITESURF
St: 000255; Hunstanton beach, Hunstanton sailing club
St: 000256; Skerries, Skerries Sailing Club - Obsolete
St: 000257; Puck, surfzone
St: 000258; Ada Koy Marina Marmaris, Sailinturkey
St: 000259; Born a. Darß, KITEN-LERNEN.DE
St: 000260; Kislovodsk, Stavropol region
St: 000261; MikroTik
St: 000262; Horstermeer1, Polder1
St: 000263; Sandy Port beach, Sandy Port Beach
St: 000264; Clube Naval de Cascais, CNCascais
St: 000265; Essentuky, Stavropol region
St: 000266; Yutsa, Stavropol region, Václav
St: 000267; LongpontSpot
St: 000268; Casa Mia Maldives, Mathiveri, Casa Mia Maldives, Mathiveri
St: 000269; Tarifa Spin Out, Playa de Valdevaqueros
St: 000270; Lo Stagnone di Marsala, www.Kiteseason.cz
St: 000271; Beachclub Havana aan Zee, Zandvoort
St: 000272; Unknown spot, Unknown WG Station
St: 000273; Kralova Elektraren, Kralova Powerplant
St: 000274; Estación Las Isletillas Hernando, Cordoba, MeteoStar
St: 000275; Meteo Chivilcoy, Buenos Aires, MeteoStar
St: 000276; flycaucasus
St: 000277; Skerries, Skerries Sailing Club
St: 000278; North Obhur, Danah Jed
St: 000279; Kerolland, Ile d'Arz, CNG Ile d'Arz
St: 000280; Horstermeer, Polder
St: 000281; Vääna Jõesuu, Vääna
St: 000282; Högsäter
St: 000283; Dronten, Sailing.Today
St: 000284; Nauticlub Castelfusano, Nauticlub Castelfusano
St: 000285; Hunstanton Sailing Club, HSC
St: 000286; Podersdorf, PWA
St: 000287; Praia do Preá, Rancho do Peixe
St: 000288; Lefkada, Agios Nikolaos, Kleopatra Kite Resort
St: 000289; Bozo Beach, Cabarete, Bahia Residence Cabarete
St: 000290; Estación Huinca Renanco, Cordoba, MeteoStar
St: 000291; AWS Bella Vista, Buenos Aires, MeteoStar Team
St: 000292; Agrotécnico 4 - San Pedro, Guasayan - Sgo del Estero, MeteoStar
St: 000293; La Primavera, Rio Cuarto - Cordoba, MeteoStar
St: 000294; Meteo Colón, Colón - Buenos Aires, MeteoStar
St: 000295; Liernu, Centre ULM/Paramoteur Liernu
St: 000296; PICO DO GAVIÃO, Águas da Prata/SP - Andradas/MG
St: 000297; DOSC, Dubai Offshore Sailing Club
St: 000298; Albeř, Alber 1
St: 000299; Lierna, Villa Sport
St: 000300; Amsterdam Windsurfing
St: 000301; Powells Pool, Sutton SC
St: 000302; Commissioner’s House, National Museum of Bermuda, Dockyard
St: 000303; Playa America
St: 000304; Bol, ZOO Station Bol 1
St: 000305; Podersdorf am Neusiedlersee, Süd-Süd-Strand, kitesurfing.at
St: 000306; Cliffs of Moher, Roof Station
St: 000307; 2016 Lipno Ice Marathon, Lipno lake, Jestrabi
St: 000308; Unknown spot, Unknown WG Station
St: 000309; Div'Ocean, Div'Ocean Bonaire
St: 000310; Unknown spot, Unknown WG Station
St: 000311; Unknown spot, Unknown WG Station
St: 000312; INTA - San A. de Areco, Buenos Aires, MeteoStar
St: 000313; Barrio Santa Clara - Tigre, MeteoStar
St: 000314; Ferrari - Claromeco, Buenos Aires, MeteoStar
St: 000315; Lefkada, Milos Beach, EFPT 2015
St: 000316; Dahab ♥SURFHOUSE.LT♥, Neverending Summer Camp
St: 000317; Pärnu beach, SURF CENTER - https://surfcenter.ee
St: 000318; Urb Rio Real Playa, Quickflash
St: 000319; Jeløy, Moss
St: 000320; Koronisia, RRD Kite Club
St: 000321; Cocagne Cape Marina, CCPA
St: 000322; Unknown spot, Unknown WG Station
St: 000323; Fredhäll, Stockholm
St: 000324; Stewarty Water Sports Club, Stewartby Water Sports Club
St: 000325; Challwell, Towers
St: 000326; Kaberneeme, Tequila Weather Station
St: 000327; Wijk aan Zee, Noordpier, Outstanding Events
St: 000328; Surfers Paradise - Knokke-Heist
St: 000329; VKWC Youth Cup Costa Brava, Sant Pere Pescador, Camping La Ballena Alegre
St: 000330; 
St: 000331; Douro River, Porto, Douro Marina
St: 000332; KITEBEACHFIUMARA - FIUMARA BEACH, KBF
St: 000333; Coco's Isla Cortez, La Mitotera
St: 000334; Pasohlávky - F4 škola windsurfingu, F4 škola windsurfingu - Pasohlávky
St: 000335; le Cercle de la Voile de Paris, CVP Station
St: 000336; Ras Al Hamra Boat Club, RAHBC
St: 000337; Lviv, Sirka
St: 000338; Paracuru, JVU
St: 000339; Prasonisi / Rodos, Wind4Fun.PL
St: 000340; Cliffs of Moher, Kiosk
St: 000341; matalaa Wallis, wallis gliss
St: 000342; Lentfoehrden
St: 000343; Unknown spot, Unknown WG Station
St: 000344; Hotel Vila Marola, Taiba , Vila Marola
St: 000345; Hardinxveld-Gessendam, Wolfseind
St: 000346; Praha, GSM test Holyne 2
St: 000347; Sunshine Beach, Sunshine Beach
St: 000348; Upper Rideau Lake, RideauWx
St: 000349; Selden, KNYSELDE1
St: 000350; Punta Pellaro NewKiteZone IKO Center, www.traversata.it
St: 000351; Alimos marina, Greek Isles Yachting
St: 000352; Piazza Grande, Locarno, Locarno Film Festival
St: 000353; Unknown spot, Unknown WG Station
St: 000354; 
St: 000355; Yacht Club Carnac - Carnac, YCCarnac
St: 000356; Mesnil / lac d'orient, ASEGA / KITESHOP.FR
St: 000357; Skadovsk, KiteClub
St: 000358; PENTALOFOS / SV2BZQ-3, George Foltopoulos
St: 000359; Central Pueblo Esther, Santa Fe, MeteoStar
St: 000360; Delta Marina Guardería Náutica, Villa La Ñata, Tigre
St: 000361; Sec. de Ambiente Munic. de Gral. Viamonte, Meteostar
St: 000362; Meteo Salto, Buenos Aires,, Meteostar
St: 000363; Puente Viejo Bajo, Mar del Plata, Meteostar
St: 000364; La Providencia bajo, Mar del Plata, Meteostar
St: 000365; El Batitú, Ismael Cortinas, Meteostar
St: 000366; Shartash, Sparta
St: 000367; Estación Meteorológica Aeródromo Rafaela, Meteostar
St: 000368; Aramis Group, Villa Angela, Chaco, Meteostar
St: 000369; Holyně
St: 000370; Parque Central, EW5407
St: 000371; Unknown spot, Unknown WG Station
St: 000372; Chalwell, Chalwell TO
St: 000373; Sotavento, Rene Egli Center
St: 000374; MAKRIGIALOS / SV2BZQ-1, Makrigialos - SV2BZQ
St: 000375; San Francisco, Mar del Plata, Meteostar
St: 000376; Mina Clavero, Cordoba, Meteostar
St: 000377; eXploder, UKS Navigo Sopot
St: 000378; Malveira da Serra / Janes, TGuincho
St: 000379; E.T. Puerto Moreno, Bariloche, Meteostar
St: 000380; Assen Zuid-West, Weather Station Assen Zuid West
St: 000381; Máchovo Jezero, TESTING ONLY! (Prague)
St: 000382; 
St: 000383; What'sup:+1(829)644-8354, GoKite Cabarete Kite School
St: 000384; Meteo 9 de Julio, Meteostar
St: 000385; San Carlos Minas, Cordoba, Meteostar
St: 000386; Facultad Agronomía-Agrometeorología, Azul, Buenos Aires, Meteostar
St: 000387; Lider, Gral.E.Martinez (Charqueada) Treinta y Tres, Uruguay, Meteostar
St: 000388; Aalacati Bu Bi Surf School Beach, Bu Bi Surf school
St: 000389; Jericoacoara, Jeri250 Water Sports Center
St: 000390; Alacati, Bu Bi Surf School 1
St: 000391; Mineralniye Vodi, Stavropol region
St: 000392; Nevinnomissk, Stavropol region
St: 000393; Georgievsk, Stavropol region
St: 000394; Stavropol, Stavropol region
St: 000395; Castelo de Trevim, Omniflow Station
St: 000396; Ifira Point, Port Vila, Vanuatu, RS Sailing Academy
St: 000397; Home, Zales
St: 000398; Chasewater, Chase Sailing Club
St: 000399; Kaskadniy, Stavropol region
St: 000400; Live Las Cucharas Xtremesails, live las Cucharas Xtremesails
St: 000401; Paracas, Kangaroo Kite Shack
St: 000402; YC Lipno nad Vltavou - test mode, windguru station
St: 000403; ibuenosa217, Boulogne, Buenos Aires, Meteostar
St: 000404; Progreso, yucatanmarino.com
St: 000405; Chichester Canal, Turners View
St: 000406; Bintan Agro, Outer Quadrant
St: 000407; Villages of Bridgestone, TXW
St: 000408; Camping le Tedey, Tedey Yacht Club ⛵
St: 000409; Klitmøller, KIA Cold Hawaii PWA World Tour
St: 000410; ----
St: 000411; cartagena, clubpesca
St: 000412; La Candelaria, Salta, Meteostar
St: 000413; Virginia, Ian
St: 000414; Shanklin, Shanklin Sailing Club
St: 000415; Chancani, Cordoba, Meteostar
St: 000416; Gorizia San Rocco Università, MeteoGorizia
St: 000417; MARINA HERZLIA - מרינה הרצליה, תחנה מושבתת
St: 000418; CBK Kite Beach, CBK Hayling Island
St: 000419; Portavadie Marina, PortavadieMarina
St: 000420; Praha, Holyně, GSM test
St: 000421; Sigtuna, Sundveda
St: 000422; Table View, Cape Town, meteo.capetown
St: 000423; Constance Halaveli
St: 000424; Locos Por El Viento, Rosario, Meteostar
St: 000425; Belen15, Morón, Meteostar
St: 000426; Ischitella Lido, Kitesurf Napoli
St: 000427; Le Dossen, Beach Break - Café / Surfshop
St: 000428; Morro Ferrabraz, Sapiranga-RS, Brazil, WeatherStationAGVL
St: 000429; Pirlanta Kitesurf Beach, pirlantaruzgar.com
St: 000430; Sochi, Club Khosta Rika
St: 000431; Los Pinos, COLONIA KITERS
St: 000432; St. Georges, Endeavour East Fort
St: 000433; Brae, Delting Boating Club
St: 000434; Ouderkerkerplas, WVOP
St: 000435; TiempoYoung, Young, Rio Negro, Uruguay, Meteostar
St: 000436; Keranguyader, Keranguyader
St: 000437; Buxtehude, Villa General Belgrano, Meteostar
St: 000438; Half Moon Bay KSA, HMB1
St: 000439; Salzburg, Hallein, Rif
St: 000440; Kenon lake, Andre' House
St: 000441; Lomas de Zamora, Buenos Aires, Mschvartz
St: 000442; Milos, Lavamilos
St: 000443; Macapà, BeeKite Brasil
St: 000444; Klobben, SVK, Soukka
St: 000445; Les Dauphins Souk el Guebli Djerba, Lagoon South-East, Les Dauphins Djerba
St: 000446; Jackson Heights, New York, Roosevelt Terrace Cooperative, Inc.
St: 000447; Riekstukalns, ski resort
St: 000448; Porto de Portimão, Cais Comercial
St: 000449; Porto de Faro, Cais Comercial
St: 000450; Trou d'Eau - La Saline les Bains, SKC.RE
St: 000451; Amodeo bay, Anglers Lodge
St: 000452; Shelly Beach, Shelly Skottel Braai
St: 000453; AleIguera JNF, Juan N. Fernandez, Buenos Aires, MeteoStar
St: 000454; Hoveringham, Notts County Sailing Club
St: 000455; Ilıca Plajı Çeşme, Meteoroloji İstasyonu ilica.pirlantaruzgar.com
St: 000456; 's-gravendeel, tonvandenbosch
St: 000457; Pipanaco, Catamarca, Argentina, Meteostar
St: 000458; Terres Basses, SCITEL
St: 000459; Exmouth, Kings Lake
St: 000460; Kitebeach Bonaire, Kiteboarding Bonaire
St: 000461; Friedrichshafen Bodensee, Muntenried
St: 000462; Gjilan
St: 000463; La Gendarmerie, AK SAINT-PIERRE
St: 000464; Fonte da Telha, WindSpirit Club
St: 000465; al lith, Al Lith - Abu Sameh Station
St: 000466; Doany-Antafondro, Doany Beach
St: 000467; Nashville, IN, The Ridge
St: 000468; AYELET HASHACHAR, AYELET בבדיקה
St: 000469; Gwithian, thesurfhouse.co.uk
St: 000470; Portsmouth, Spitbank Fort, America's Cup 1
St: 000471; Station 2 TEST 2
St: 000472; Test Holyne, S2, prototyp
St: 000473; Test Holyne, S2, SN 26 ( ...AAFA52)
St: 000474; Cape Town, KOTA 2017, Big Bay Events
St: 000475; Unknown spot, Unknown WG Station
St: 000476; Portsmouth, Southsea, America's Cup 2
St: 000477; Isle of Wight, America's Cup 3
St: 000478; Ilha dos Marinheiros - Porto Alegre, Sul
St: 000479; Sri Lanka - Kalpitiya - RuukVillage, RuukVillage
St: 000480; Unknown spot, Unknown WG Station
St: 000481; Ipanema | Kitesurf Rio
St: 000482; Port Elizabeth - Eastern Cape, PE-RSA
St: 000483; Aberavon, Aberavon
St: 000484; Rest Bay, RestBay
St: 000485; windguru_1
St: 000486; Killington, Killington
St: 000487; Papouch Praha, Test 2
St: 000488; Mirador de los condores APC, Merlo, San Luis, Meteostar
St: 000489; Endeavour East
St: 000490; scheveningen Pier Zuid, Pier Zuid Windguru
St: 000491; Prague, Test only
St: 000492; Praha, Čimice
St: 000493; Kuxville cap malheureux, Sindbad
St: 000494; Ferraria, SPOTAZORES - Ferraria
St: 000495; Vila Franca do Campo, SPOTAZORES - Vila Franca do Campo
St: 000496; RIbeira Quente, SPOTAZORES - Praia da Ribeira Quente
St: 000497; Praia de Santa Bárbara, SPOTAZORES - Praia de Santa Bárbara
St: 000498; Morriston - Swansea, SWANSEA - SA6
St: 000499; Fajã Grande, SPOTAZORES - Fajã Grande
St: 000500; Unknown spot, Unknown WG Station
St: 000501; EMA ROSARIO SUR (TIRO SUIZO), Meteostar
St: 000502; Lake Wanaka, Wanaka Yacht Club - Weather Station
St: 000503; Vaggio, Ventus W835
St: 000504; Fajã do Ouvidor, SPOTAZORES - Fajã do Ouvidor
St: 000505; Praia da Vitória, SPOTAZORES - Electro Cruzeiro
St: 000506; Lajes do Pico, SPOTAZORES - Lajes do Pico
St: 000507; ObsMeteoCODE, Santa Fe, Meteostar
St: 000508; Puerto Velero, Nautica Velero
St: 000509; Agroveterinaria El Bagual, Gobernador Gregores, Santa Cruz, Meteostar
St: 000510; El Gouna, Element Watersports El Gouna
St: 000511; Pornichet, Glissevolution
St: 000512; Club Universitario de Buenos Aires - Sede Nuñez, CUBA - sede nuñez
St: 000513; YCI, Yacht Club Immensee
St: 000514; Seahouses, North East Kitesurfing Club
St: 000515; 
St: 000516; Long Bay Beach, TCK Station
St: 000517; Las Cucharas - Costa Teguise, Villa La Morena Las Cucharas
St: 000518; OCEANICA - PRAIA DA VITORIA, OCEANICA
St: 000519; Hutir Red'ky, Selteq Racing
St: 000520; Barra da Tijuca | Golden Green | BRKITE
St: 000521; Brouwersdam, Natural High Flight Zone
St: 000522; Clube Naval de Cascais, CNCascais
St: 000523; TU, Carousel-F
St: 000524; Escola Superior Náutica Infante D. Henrique - ENIDH
St: 000525; Cihan, Cihan
St: 000526; Radio Libertad, Rosario, Santa Fe, Meteostar
St: 000527; Rapel, Quebrada Honda
St: 000528; Bomberos del Viso, Meteostar
St: 000529; Clima de Chascomús, Meteostar
St: 000530; Barra da Tijuca, K7 | KITEPOINT RIO
St: 000531; Guardamar del Segura, Playa, Cortinadecor
St: 000532; OpZeezand, OpZeezand
St: 000533; Porth Eirias, Colwyn Bay Watersports
St: 000534; Unknown spot, Unknown WG Station
St: 000535; Kerkrade, Weerstation Parkstad
St: 000536; test, Václav Horník
St: 000537; TU-North, TU-North
St: 000538; Sporting Club Porto Pollo, IKA
St: 000539; Urla, Gülbahçe, UKC-UrlaKiteCenter
St: 000540; El Parador, Almeria, Meteostar
St: 000541; Neilson Active Holidays - Brighton Marina, NAH Brighton Office
St: 000542; El Dichoso, Colonia Benítez, Chaco, Meteostar
St: 000543; North_beach, North_Kite
St: 000544; "La Esmeralda", Pueblo Bellocq (Estación Las Garzas), Hasenkamp, Meteostar
St: 000545; Haga Park, ÖWC
St: 000546; Yorkshire Dales Sailing Club, ydsc windguru aws
St: 000547; Lo Stagnone Kiteboarding Club, Kiteboarding Club Sicily
St: 000548; Hunstanton, Hunstanton Sailing Club and Watersports Centre
